"","JDAY","P_mean","P_sd","P_max","P_min","P_med","P_mod","Tm_mean","Tm_sd","Tm_max","Tm_min","Tm_med","Tm_mod","Tmax_mean","Tmax_sd","Tmax_max","Tmax_min","Tmax_med","Tmax_mod","Tmin_mean","Tmin_sd","Tmin_max","Tmin_min","Tmin_med","Tmin_mod","RH_mean","RH_sd","RH_max","RH_min","RH_med","RH_mod","Qg_mean","Qg_sd","Qg_max","QG_min","Qg_med","Qg_mod","Wind_mean","Wind_sd","Wind_max","Wind_min","Wind_med","Wind_mod"
"34",34,7.5018880208,10.0317064853372,40.67687556,0,4.19368428,4.8451457448,19.9514583333333,1.92092781293311,23.261,14.541,20.46675,18.9935,23.9047777777778,3.34186898188177,29.592,15.837,24.4415,22.604,15.9981388888889,1.46757604140351,18.835,12.755,16.362,15.383,89.591307972719,5.9670233835781,97.3307771630542,78.0563359967243,91.3992574629129,93.0685657113274,20.602801795843,9.35048636789351,31.69857006,1.248018678,24.244123218606,19.32412077,1.83386642143073,0.562486608683589,3.24225755276411,0.865455157053548,1.72649649502622,1.86400515244005
"35",35,7.5559139808,9.64239753299056,46.0224072,0,3.7503717084,0,19.8581527777778,1.84445860744108,22.9015,15.9415,19.57975,22.857,24.1573333333333,3.28599457438036,30.176,18.528,24.024,20.64,15.5589722222222,1.55170631400424,18.46,11.651,15.661,15.695,89.4286495087704,5.98737428325533,97.2797580537124,74.741521198319,90.6390275619895,95.862346416773,21.504767946999,8.58722695339456,32.108660142408,2.2317183,23.600337795,13.89369843,1.75861864481588,0.529741300560156,3.07691462955265,0.96351630165835,1.65090558178037,0.96351630165835
"36",36,7.1262136902,11.2985196994992,63.16282692,0,3.955078152,0,20.2036805555556,1.55979888883507,23.8355,16.7735,20.0245,19.005,24.7495833333333,2.64907165814743,30.355,19.808,24.6525,20.898,15.6577777777778,1.6943999715215,19.448,11.78,15.4405,17.112,88.6850242886482,5.96082116463665,97.0175655588065,74.287496414312,90.054695802005,96.2304931190824,22.440021027084,6.54525906198342,31.33636848,6.570905328,23.452732274976,12.197471058,1.74656773762758,0.459840216219182,2.87528886423058,0.893124123857163,1.72662075474146,1.82688812782535
"37",37,6.566203808,8.85143642603935,40.795326,0,3.9507852672,3.667545108,20.1504722222222,1.53049541439759,22.9535,17.09,20.6335,18.719,24.6911666666667,2.86086719619868,29.091,18.62,24.878,21.286,15.6097777777778,1.57908215856303,20.577,12.887,15.678,16.152,88.7008210778143,5.59293410686749,97.2787934722827,74.6918774010687,88.6590922881103,93.7770437175894,22.4260399338063,8.4677794170804,32.0805295848,1.928868552,22.622176584,18.76174092,1.77537652255887,0.497147880359948,3.23676424940417,1.11061138415703,1.72149157954953,2.1852771262973
"38",38,8.2321884566,8.51800448623951,39.14912016,0.0583648632,5.930042256,2.1388989168,20.1044305555556,1.58030192934668,23.348,17.391,20.12175,19.291,24.67725,2.40667099508251,29.063,19.053,24.6945,22.813,15.5316111111111,1.93217316996437,18.848,10.895,15.749,15.769,89.7797873356256,5.16272788752509,95.9627297410194,74.0111418834008,91.191468082438,91.9451565116154,22.5002781341719,6.76953248329535,31.3469738136,7.33336659,22.80335688,16.56039015,1.6619020288839,0.432451006996936,3.10811179668332,0.997900374561551,1.56022321231855,2.09436898189955
"39",39,10.442675252,12.3103405342882,57.02765364,0,6.5853637632,2.5251375096,19.8805416666667,1.5707599133404,22.886,16.5775,19.81775,19.891,23.7686944444444,2.70833281157504,29.256,17.769,23.467,27.398,15.9923888888889,1.59964710890117,18.729,11.47,16.098,12.384,90.5433631329266,5.53818840014433,96.9348753285296,77.0468562488942,93.1772030276213,88.7412696917624,20.3459449935895,7.93648044332771,31.29847907472,3.240843336,22.2501924,25.79079492,1.72005942038556,0.4564661354393,2.95404375754276,1.10962631523883,1.62495265448177,1.3812601071255
"40",40,8.5500246388,9.49256594949068,43.37110404,0.01373292,6.32829681,6.6922216488,19.7681666666667,1.44121248557297,22.9405,17.1865,19.88175,19.5265,23.9437777777778,2.61124960902533,31.157,19.484,24.2625,24.284,15.5925555555556,1.73720337561667,18.813,11.132,15.622,14.769,90.2033550637934,5.79952248803915,96.7638485094852,72.8288002070487,91.895527073108,93.6489407570485,20.3478457676679,8.42730765850798,31.39301145852,3.856722822,22.884401874186,21.2285889,1.68586435068726,0.379114673832325,2.55411913129181,0.926955142227108,1.64031786127408,0.926955142227108
"41",41,8.876968065,10.6276628739099,35.988797844,0,4.311272772,0,19.574,1.38565025993471,22.7995,16.671,19.4985,20.8155,23.7233333333333,2.45436844364143,29.999,18.046,24.1785,26.275,15.4246666666667,1.64554621413595,18.722,12.316,15.37,15.356,90.4283033436413,5.4679057684143,97.3116748245435,71.1558971936163,90.7845184073301,89.4336904802406,20.8070210606327,9.14702954741475,31.22137332,2.229637392,23.892946326,24.043613112,1.66506549087992,0.39479188280479,2.83314024243854,0.97177979821881,1.65691308019681,1.21222991715606
"42",42,7.7128679376,11.5148200271136,46.266230088,0,3.3834473136,1.2617111592,19.8657638888889,1.24290240673141,22.202,16.9325,20.08725,19.0745,24.4229722222222,2.04714220995459,29.646,20.766,24.814,25.149,15.3085555555556,1.6173945970417,18.011,11.412,15.4065,13,88.8777416441401,5.5762630398001,97.1709470834924,70.6052296855698,89.4346365693577,87.8936017482749,21.940445665369,7.99621294489697,31.004721558,5.8616433,24.80304456,25.71783552,1.69872364543646,0.391196776316988,2.69936539212238,0.973797790928476,1.70514345902722,1.33060859663891
"43",43,9.2758410936,8.98755149516323,35.4343284,0,6.7359915072,8.28094536,19.8841944444444,1.25886847876392,22.3715,17.302,19.57425,18.982,24.2859722222222,2.54463456243705,30.572,18.694,24.5875,24.268,15.4824166666667,1.78984920953055,18.197,10.513,15.834,13.696,90.3237803116102,5.29970862356307,97.260677877798,72.918946799036,90.704422406451,89.27986092886,21.6234672662775,8.47833349626698,30.8616123168,2.064375,23.550214644,23.1465924,1.64554213529146,0.401514156691507,3.01526647724807,0.957908242098767,1.58854237298215,2.18996566162889
"44",44,8.5009812822,13.3176367466342,58.2344201808,0.1544953248,4.631424786,10.57004388,20.0185833333333,1.43892471509606,22.652,15.6795,19.98175,18.8085,24.5048055555556,2.44114660201711,29.544,17.473,24.666,19.803,15.5323611111111,1.56447977940232,18.32,10.498,15.653,17.814,89.8385837875365,4.90036971433675,96.9568860147834,76.7534153372924,90.7821299597593,96.8771797052524,21.98812077377,7.05227181948995,30.4113943836,1.980056448,23.986855206,6.977867688,1.60636480650544,0.459907065894596,3.34130113551009,0.778136236702911,1.50573889970079,3.34130113551009
"45",45,11.5553864016,26.278121949057,141.567426,0,3.7628186652,19.1582676,20.1310416666667,1.18385919997149,22.512,17.85,20.202,19.7455,24.7396944444444,2.34498599227549,31.315,20.231,24.983,21.527,15.5223888888889,1.75571796104333,19.03,12.218,15.997,17.964,89.5027153320806,5.09826598863198,96.471811088603,73.3072233952931,89.7266338645546,96.371745866228,20.7314364158123,6.95858572041713,30.707139757536,4.190678244,21.48342381,12.95324964,1.53911782574261,0.365823212781258,2.30331433439403,0.993055585997039,1.51161988324249,1.95551828517671
"46",46,8.2962736003,16.1198675937792,71.3613312,0,2.1989810412,0,19.9235555555556,1.09119893287664,22.129,17.715,19.96,19.0425,24.6886666666667,2.17114925459174,29.093,20.795,24.9285,22.401,15.1584444444444,1.89203932977008,18.224,10.925,15.2825,15.684,88.1356643261748,5.42417090629288,96.8562623200459,72.9836573791984,88.4364737396932,93.2973620387383,23.076349066529,7.342193685837,31.03531848,5.982917832,25.91733022713,21.87529128,1.58127859017776,0.277934159014779,2.20454333553855,0.918710677464284,1.51976562242143,2.05923704990879
